HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spndng_Per_Dsg_Unt_2019,Avg_Spndng_Per_Clm_2019,Avg_Spndng_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Avg_DY23_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
J9317,"Injection, sacituzumab govitecan-hziy, 2.5 mg",Trodelvy,Sacituzumab Govitecan-Hziy,,,,,,,,,,,,,,,,,96029680.51,3209914.8,10881,1376,29.916582368,8825.4462375,69789.011999,0,156284894.65,5009740.0,17309,2120,31.196208715,9029.1117136,73719.289929,0,230777754.33,7138538.8,25132,3094,32.328430341,9182.6259084,74588.802304,0,32.88925,0.0362935649,0.0395283069
J9145,"Injection, daratumumab, 10 mg",Darzalex,Daratumumab,795687303.76,16273616.2,119880,11858,48.894314207,6637.3648962,67101.307452,0,837409111.1,16633905.4,124494,12779,50.343505687,6726.501768,65530.09712,0,478628176.1,9170535.0,70318,8083,52.191957841,6806.6238531,59214.174947,0,318319113.24,5610845.0,43743,4961,56.73282959,7277.0297702,64164.304221,0,221722229.29,3727376.0,29150,3293,59.484803596,7606.2514336,67331.378466,0,60.90275,0.0485076106,0.0502360418
J9217,"Leuprolide acetate (for depot suspension), 7.5 mg",Eligard*,Leuprolide Acetate*,301717732.47,1400470.0,383249,166858,215.44033965,787.26293472,1808.2305462,0,285282090.72,1342464.0,372676,161433,212.50632473,765.49627752,1767.18571,0,224127403.0,1315786.0,368004,155959,170.33727597,609.03523603,1437.091819,0,230053649.18,1310504.5,363132,154470,175.5458674,633.52623613,1489.3095694,0,215129149.53,1263721.0,351816,148433,170.23468751,611.48199494,1449.3350504,0,173.36,-0.030255226,-0.057176805
J9035,"Injection, bevacizumab, 10 mg",Avastin,Bevacizumab,1034940361.1,14188657.0,922132,220613,72.941389806,1122.3342873,4691.2029711,0,680666967.38,9605853.8,679670,174190,70.859600984,1001.4668403,3907.61219,1,369311857.86,5719432.9,608841,154678,64.571411942,606.58178057,2387.6172297,1,252453961.6,3780271.9,537232,140895,66.781958621,469.91609138,1791.7879386,0,210023837.99,2988685.9,438704,122381,70.272971138,478.73700261,1716.1474248,0,72.37375,0.0522747848,-0.009273977
J7686,"Treprostinil, inhalation solution, fda-approved final product, non-compounded, administered through dme, unit dose form, 1.74 mg",Tyvaso*,Treprostinil*,194721681.52,330492.0,11879,1483,589.18727691,16392.093739,131302.54991,0,217247289.88,347544.0,12467,1512,625.09290875,17425.787269,143682.07003,0,253875005.73,378231.0,13592,1713,671.21681123,18678.267049,148204.90702,0,256380565.74,372089.0,13385,1773,689.03022057,19154.319443,144602.68795,0,205576761.99,287063.0,10333,1489,716.13813689,19895.167133,138063.64136,0,728.70275,0.0393421297,0.0499916866
J1568,"Injection, immune globulin, (octagam), intravenous, non-lyophilized (e.g., liquid), 500 mg",Octagam,Immun Globg(Igg)/Malt/Iga Ov50,137823937.87,4059367.0,52971,9516,33.95207624,2601.8753256,14483.389856,0,200409972.18,5175555.0,68245,9371,38.722411834,2936.6249862,21386.188473,0,243387335.48,5966475.1,77461,9609,40.792483234,3142.0629153,25329.101413,0,248087938.46,6046304.0,78555,9887,41.031337237,3158.1431922,25092.337257,0,199396662.57,4770021.0,63807,8517,41.802051305,3124.9966707,23411.607675,0,42.9475,0.0187835474,0.0533745324
J2506,"Injection, pegfilgrastim, excludes biosimilar, 0.5 mg",Neulasta*,Pegfilgrastim*,,,,,,,,,,,,,,,,,,,,,,,,,341605921.42,2184614.1,177805,49256,156.36899964,1921.2391182,6935.3159294,0,196458289.04,1952676.0,156950,43892,100.60977297,1251.7253204,4475.9475312,0,101.37725,-0.356587475,-0.356587475
J9042,"Injection, brentuximab vedotin, 1 mg",Adcetris,Brentuximab Vedotin,155007733.92,1104174.0,8428,1741,140.38343044,18391.995007,89033.735738,0,161368351.24,1052351.0,7856,1701,153.34080667,20540.777907,94866.755579,0,164383359.56,994211.0,7501,1660,165.34051581,21914.859293,99026.120217,0,186209798.69,945596.5,7286,1569,196.92310482,25557.20542,118680.56003,0,193419172.69,907512.0,7029,1533,213.13125632,27517.3101,126170.36705,0,217.88225,0.0823070077,0.1100251622
J2323,"Injection, natalizumab, 1 mg",Tysabri,Natalizumab,221813387.57,12762153.0,42885,5147,17.380561694,5172.2837255,43095.664964,0,217864710.49,11690059.0,39139,4613,18.636750293,5566.4352817,47228.421958,0,208017215.34,10291813.0,34746,4208,20.211911676,5986.7960439,49433.748893,0,204974045.35,8967565.0,30594,3684,22.857268986,6699.8119027,55638.99168,0,184186605.31,7827200.0,26398,3162,23.531608405,6977.2939355,58250.033305,0,24.318,0.0295021868,0.0786907417
Q5115,"Injection, rituximab-abbs, biosimilar, (truxima), 10 mg",Truxima,Rituximab-Abbs,358235.37,4628.0,85,55,77.406086863,4214.5337647,6513.3703636,1,185685185.76,2497697.3,32139,9944,74.34254974,5777.5657538,18673.087868,0,233566050.94,3718242.0,46036,13932,62.816258581,5073.5522404,16764.717983,0,195508049.22,3725428.0,45878,14493,52.479352499,4261.4771616,13489.826069,0,174633265.24,4070627.0,49409,15747,42.900827131,3534.4424141,11089.938734,0,43.51175,-0.182519885,-0.137175163
J7677,"Revefenacin inhalation solution, fda-approved final product, non-compounded, administered through dme, 1 microgram",Yupelri,Revefenacin,40651258.48,198632843.0,37942,12118,0.2046552718,1071.4052628,3354.6177983,0,123252921.38,608771005.0,115620,20678,0.2024618787,1066.01731,5960.5823281,0,138164554.55,727813610.0,137728,24246,0.1898350795,1003.1696863,5698.4473542,0,155971189.55,838839730.0,158721,27009,0.1859368172,982.67519452,5774.7857955,0,172733427.21,921054311.0,174102,28761,0.1875388076,992.13924717,6005.8213278,0,0.1905,0.0086157782,-0.021598627
J0225,"Injection, vutrisiran, 1 mg",Amvuttra,Vutrisiran Sodium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167422646.98,35218.0,2293,478,4753.8942297,73014.673781,350256.58364,0,4922.3926667,,
Q5107,"Injection, bevacizumab-awwb, biosimilar, (mvasi), 10 mg",Mvasi,Bevacizumab-Awwb,24709810.52,371643.0,5977,2008,66.488028888,4134.1493257,12305.68253,0,308006313.08,4933668.0,72175,12306,62.42947703,4267.4930804,25028.954419,0,336344276.03,6625430.8,95180,15239,50.765646217,3533.7704983,22071.282632,0,205032451.06,5960833.0,82976,13204,34.396610517,2470.9849964,15528.055972,0,163203025.14,5691540.0,78131,12502,28.674668919,2088.838299,13054.153347,0,29.1285,-0.166351902,-0.189619955
J9301,"Injection, obinutuzumab, 10 mg",Gazyva,Obinutuzumab,107491982.15,1886756.0,19036,3797,56.971851236,5646.7735948,28309.713497,0,132788036.01,2292103.0,23189,4524,57.932839846,5726.3373155,29351.908932,0,137669766.84,2365324.0,24018,4694,58.203344168,5731.941329,29328.880878,0,138720199.72,2171340.0,22324,4364,63.886908416,6213.9491005,31787.396819,0,162395516.45,2413336.5,24749,4758,67.290871559,6561.7001273,34131.045912,0,68.673,0.0532810748,0.0424949394
Q5118,"Injection, bevacizumab-bvzr, biosimilar, (zirabev), 10 mg",Zirabev,Bevacizumab-Bvzr,,,,,,,,,33154600.8,534913.0,7284,1760,61.98129565,4551.7024712,18837.841364,0,172471886.31,3124306.0,41679,7335,55.20326316,4138.1003937,23513.549599,0,240472910.74,5556513.0,74278,12156,43.27766546,3237.4715359,19782.240107,0,157233199.31,5414774.0,73919,12056,29.037813824,2127.1012772,13041.904389,0,28.01525,-0.329034653,-0.22333377
J0881,"Injection, darbepoetin alfa, 1 microgram (non-esrd use)",Aranesp (J0881),Darbepoetin Alfa In Polysorbat,231126510.55,65438817.0,275678,47944,3.5319481792,838.39301849,4820.7598563,0,211366150.07,61320588.8,248887,44224,3.446903466,849.24544098,4779.4444209,0,177670287.29,58638081.2,239620,41577,3.0299471547,741.46685289,4273.283,0,176342500.56,55921924.0,229758,40329,3.1533696974,767.51408247,4372.5978963,0,156967093.16,52909835.0,219724,38671,2.966690279,714.38301305,4059.0388963,0,3.02325,-0.059199979,-0.042663822
J9055,"Injection, cetuximab, 10 mg",Erbitux,Cetuximab,152925832.48,2794852.0,41895,5087,54.7169698,3650.2167915,30062.086196,0,144722195.55,2529468.0,36742,4430,57.214479705,3938.876369,32668.667167,0,138532657.53,2342362.0,33710,3960,59.142292067,4109.5419024,34982.994326,0,153951938.48,2309273.0,32364,3695,66.66684211,4756.8884711,41664.935989,0,155924992.71,2240538.0,30776,3649,69.592657081,5066.4476446,42730.883176,0,71.2125,0.0438871091,0.0619653458
J1439,"Injection, ferric carboxymaltose, 1 mg",Injectafer,Ferric Carboxymaltose,159557044.18,163224445.0,200026,99473,0.9775315467,797.6815223,1604.0236464,0,149785035.42,149719544.0,182769,89829,1.0004374273,819.53195246,1667.4463193,0,161942227.74,159511820.0,195857,96072,1.015236537,826.83911088,1685.6339801,0,155020669.92,140515966.0,172818,85464,1.1032245967,897.01691907,1813.8709857,0,147399185.48,133821004.0,165275,80935,1.1014652489,891.84199353,1821.204491,0,1.121,-0.001594732,0.0302912334
J9354,"Injection, ado-trastuzumab emtansine, 1 mg",Kadcyla,Ado-Trastuzumab Emtansine,147491118.55,5302343.9,19621,3040,27.816211346,7517.0031369,48516.815313,0,175822575.58,6073797.0,22498,3496,28.947720113,7815.0313619,50292.498736,0,182463588.6,6081919.8,22695,3501,30.000985643,8039.8144349,52117.563153,0,170555487.06,5006444.0,18925,2822,34.067191615,9012.1789728,60437.805478,0,144605153.73,3956279.0,14959,2287,36.55079779,9666.7660759,63229.188338,0,37.29475,0.0729031674,0.0706554223
J1306,"Injection, inclisiran, 1 mg",Leqvio,Inclisiran Sodium,,,,,,,,,,,,,,,,,,,,,,,,,28475760.21,2413247.0,8641,6779,11.799770272,3295.424165,4200.5841879,0,143175004.95,12136487.3,43125,24690,11.797071213,3320.0001148,5798.9066403,0,12.00425,-0.000228738,-0.000228738
J2356,"Injection, tezepelumab-ekko, 1 mg",Tezspire,Tezepelumab-Ekko,,,,,,,,,,,,,,,,,,,,,,,,,31796361.53,1810819.0,8938,2432,17.559105316,3557.4358391,13074.161813,0,138128728.48,7733031.0,37559,5522,17.862171829,3677.6465955,25014.25724,0,18.247,0.0172597924,0.0172597924
J9308,"Injection, ramucirumab, 5 mg",Cyramza,Ramucirumab,114946264.26,2202845.0,15686,3486,52.180822645,7327.9525857,32973.684527,0,130155955.63,2397180.0,17057,3678,54.295445327,7630.6475717,35387.698649,0,116423796.95,2071940.0,15053,3186,56.190718336,7734.2587491,36542.309149,0,122952658.81,1944240.0,14041,3017,63.239445135,8756.6881853,40753.284325,0,133899400.28,2010198.0,14555,3144,66.610055467,9199.5465668,42588.867774,0,67.89625,0.0532991762,0.0629362502
Q5119,"Injection, rituximab-pvvr, biosimilar, (ruxience), 10 mg",Ruxience,Rituximab-Pvvr,,,,,,,,,78149514.75,1088268.0,14478,5552,71.810909399,5397.8114898,14075.921245,0,288501210.74,4590345.0,61221,16546,62.849570292,4712.455052,17436.31154,0,241495185.53,5177229.1,67269,18701,46.645644005,3589.9922034,12913.490483,0,132776021.47,4792651.0,61325,18106,27.704087251,2165.120611,7333.2608787,0,26.4235,-0.406073432,-0.272022751
J9303,"Injection, panitumumab, 10 mg",Vectibix,Panitumumab,97201913.57,933626.0,18451,2734,104.11226077,5268.110865,35553.004232,0,100556796.24,926023.0,18483,2686,108.58995537,5440.5018796,37437.377602,0,100065715.7,877721.0,17571,2525,114.00629095,5694.9357293,39629.986416,0,118238477.57,896519.0,18220,2551,131.88619267,6489.4883408,46349.854006,0,132133361.54,920345.0,18723,2604,143.56938055,7057.2750916,50742.458349,0,146.33925,0.0885853753,0.0836523755
J3285,"Injection, treprostinil, 1 mg",Remodulin*,Treprostinil Sodium*,176894000.02,2748781.0,11707,1175,64.35361712,15110.105067,150548.08512,0,163468435.2,2646708.0,12693,1097,61.762927833,12878.628788,149014.07037,0,155903547.62,2522868.0,12447,1058,61.796157239,12525.391469,147356.8503,0,130449989.25,2327237.0,11763,998,56.053590266,11089.857116,130711.41207,0,126521237.28,2318649.0,12654,931,54.566791817,9998.5172499,135898.21405,0,55.5105,-0.026524589,-0.040403037
J0256,"Injection, alpha 1 proteinase inhibitor (human), not otherwise specified, 10 mg",Aralast NP*,Alpha-1-Proteinase Inhibitor*,104311858.43,25599978.7,34008,1382,4.0746853602,3067.2741246,75478.91348,0,102288299.19,25897881.6,34833,1380,3.9496782312,2936.5342976,74121.955935,0,111472532.14,27384416.8,37430,1399,4.0706556928,2978.1600892,79680.151637,0,121897493.09,27407085.7,38467,1424,4.4476634409,3168.8848387,85602.172114,0,126250917.46,27109722.4,39480,1423,4.6570346829,3197.8449205,88721.656683,0,4.763,0.0470744346,0.033960263
J9023,"Injection, avelumab, 10 mg",Bavencio,Avelumab,39262481.81,486584.0,5402,525,80.690038739,7268.1380618,74785.679638,0,44264264.61,537019.0,5983,755,82.425881784,7398.3393966,58628.165046,0,79095180.38,1005855.0,11473,1323,78.63477378,6894.0277504,59784.716841,0,111862814.63,1302836.0,14878,1591,85.861009851,7518.6728478,70309.751496,0,123396722.84,1397180.0,15959,1559,88.318414836,7732.1087061,79151.201309,0,89.99375,0.0286207324,0.0228403105
Q5128,"Injection, ranibizumab-eqrn (cimerli), biosimilar, 0.1 mg",Cimerli,Ranibizumab-Eqrn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122397266.76,448845.0,80538,28055,272.69384032,1519.7455457,4362.7612461,0,276.381,,
J9043,"Injection, cabazitaxel, 1 mg",Jevtana,Cabazitaxel,104367174.28,675026.0,11456,2780,154.61208054,9110.263118,37542.149022,0,129980962.58,802511.0,13570,3106,161.96782671,9578.5528799,41848.345969,0,141653448.28,835336.0,14007,3146,169.57661142,10113.046925,45026.5252,0,144939320.96,766085.0,12824,2919,189.1948295,11302.192838,49653.758465,0,120643831.83,605546.0,10088,2482,199.23148998,11959.142727,48607.506781,0,203.54125,0.0530493381,0.065439122
J9309,"Injection, polatuzumab vedotin-piiq, 1 mg",Polivy,Polatuzumab Vedotin-Piiq,,,,,,,,,48096602.14,435055.0,2685,823,110.55292352,17913.073423,58440.585832,0,42318868.11,373761.0,2480,824,113.22440841,17064.059722,51357.849648,0,66197898.55,580231.0,3924,1223,114.088869,16870.004727,54127.47224,0,118943446.77,1013159.0,6736,2008,117.39859861,17657.875114,59234.784248,0,119.6785,0.029010101,0.020228756
J2785,"Injection, regadenoson, 0.1 mg",Lexiscan*,Regadenoson*,134693770.22,2348441.8,596073,590521,57.354527679,225.9685814,228.09310798,0,121070244.03,2059432.5,521909,517080,58.788158403,231.97577361,234.14219082,0,131961555.79,2224787.4,563067,557917,59.314231909,234.36208442,236.52542545,0,131026259.13,2163167.4,546824,542034,60.571483802,239.61321948,241.73070163,0,118734033.95,2209139.0,558033,553162,53.74674656,212.77242376,214.64604212,0,55.04475,-0.112672446,-0.01611097
J0490,"Injection, belimumab, 10 mg",Benlysta,Belimumab,91987307.34,2278134.9,27366,3343,40.378340782,3361.3720434,27516.394657,0,93003577.16,2202704.6,26867,3249,42.222446514,3461.6286582,28625.293062,0,102382337.11,2326672.2,28528,3406,44.003765167,3588.8368308,30059.40608,0,112789685.91,2363944.8,29272,3607,47.712487157,3853.1595351,31269.66618,0,117883241.74,2378024.2,29708,3631,49.571926871,3968.0638798,32465.778502,0,50.82575,0.0389717624,0.052620522
J7503,"Tacrolimus, extended release, (envarsus xr), oral, 0.25 mg",Envarsus Xr,Tacrolimus,43972190.23,34145378.0,60144,8032,1.2877933356,731.11516078,5474.6252776,0,84669516.68,62168569.0,117866,12605,1.3619344637,718.35403492,6717.1373804,0,102552113.0,70977599.0,143032,13838,1.4448518187,716.98719867,7410.9056945,0,107358458.84,70852500.0,152680,14434,1.5152388249,703.15993476,7437.8868533,0,114823107.02,70959581.0,162838,15275,1.6181480415,705.13705044,7517.061016,0,1.6455,0.0679161693,0.0587490159
Q2043,"Sipuleucel-t, minimum of 50 million autologous cd54+ cells activated with pap-gm-csf, including leukapheresis and all other preparatory procedures, per infusion",Provenge,Sipuleucel-T/Lactated Ringers,176982189.36,4196.0,4109,1534,42178.786787,43071.839708,115373.0048,0,146412891.44,3200.0,3133,1178,45754.028575,46732.490086,124289.38153,0,153583746.72,3108.0,3042,1136,49415.619923,50487.753688,135196.96014,0,130118799.72,2476.0,2430,906,52552.019273,53546.83116,143618.98424,0,110200889.28,2095.0,2061,761,52601.856458,53469.621194,144810.6298,0,53536.78675,0.0009483401,0.0567609267
J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",Herceptin,Trastuzumab,797297391.74,8315515.9,174873,19788,95.880688742,4559.2938403,40291.96441,0,461739444.49,5030672.0,103691,13208,91.784843951,4453.032997,34959.073629,0,223709770.89,2734506.0,56471,6944,81.809939671,3961.4983069,32216.268849,0,155340135.02,1839770.5,37518,4520,84.434517794,4140.4162008,34367.286509,0,108679973.28,1368264.3,27795,3376,79.429079075,3910.0548041,32191.935213,0,81.214,-0.059281901,-0.045969859
J0485,"Injection, belatacept, 1 mg",Nulojix,Belatacept,49354022.07,15922121.0,30441,3669,3.0997140438,1621.3009451,13451.627711,0,62801186.03,20074996.5,38347,4548,3.1283286166,1637.707931,13808.528151,0,74281398.69,23514413.6,45217,5174,3.1589730432,1642.7759181,14356.667702,0,93760191.11,25458631.0,48855,5569,3.6828449696,1919.1524124,16836.091059,0,107204978.29,28826521.5,53902,6030,3.718970334,1988.886837,17778.603365,0,3.786,0.0098090918,0.046586843
J1817,"Insulin for administration through dme (i.e., insulin pump) per 50 units",Fiasp Penfill*,Insulin Aspart (Niacinamide)*,150901471.24,14295676.0,133450,30849,10.555742257,1130.7716091,4891.6163,0,161240120.92,15998944.0,145683,33313,10.078172717,1106.7874832,4840.1561228,0,156744155.68,15353851.0,137486,32751,10.208784472,1140.0735761,4785.934954,0,127065578.08,14820202.0,128903,31835,8.5738087834,985.74570088,3991.3798674,0,106195555.08,13854504.0,143883,32705,7.665056438,738.06881341,3247.0739972,0,8.48025,-0.105991674,-0.076883221
J9223,"Injection, lurbinectedin, 0.1 mg",Zepzelca,Lurbinectedin,,,,,,,,,,,,,,,,,88260767.99,505268.0,6975,1878,174.68109595,12653.873547,46997.214052,0,91837313.21,511076.0,6992,1885,179.69404396,13134.627175,48720.060058,0,105340082.65,560768.0,7494,1956,187.84966804,14056.589625,53854.847981,0,192.66575,0.0453861681,0.0370083706
J1555,"Injection, immune globulin (cuvitru), 100 mg",Cuvitru,Immun Glob G(Igg)/Gly/Iga Ov50,54379788.87,4065533.0,11630,1074,13.375808011,4675.8201952,50632.950531,0,73911993.41,5330907.0,13018,1231,13.864806385,5677.6765563,60042.236726,0,81924221.42,5791029.0,14132,1359,14.146746877,5797.0719941,60282.723635,0,91572235.31,6237483.0,15615,1484,14.680959501,5864.3762606,61706.358026,0,104503394.66,6869537.0,17338,1654,15.212581963,6027.4192329,63182.221681,0,15.492,0.0362116973,0.0326917943
J9316,"Injection, pertuzumab, trastuzumab, and hyaluronidase-zzxf, per 10 mg",Phesgo,Pertuzumab-Trastuzumab-Hy-Zzxf,,,,,,,,,,,,,,,,,25073291.9,352649.0,3403,599,71.099852545,7367.9964443,41858.58414,0,58778024.78,844554.0,7246,1118,69.596526427,8111.7892327,52574.261878,0,92589275.74,1381151.0,11451,1701,67.03776469,8085.6934538,54432.26087,0,68.40425,-0.036765653,-0.028986177
J9176,"Injection, elotuzumab, 1 mg",Empliciti,Elotuzumab,116388207.33,19472679.3,20439,2079,5.977000162,5694.4178937,55982.783709,0,110037844.97,18127251.0,17390,1849,6.0702996262,6327.6506596,59512.084895,0,97730345.81,15815039.0,14729,1554,6.1795829786,6635.2329289,62889.540418,0,98425825.99,14531906.0,13168,1379,6.773084411,7474.6222653,71374.783169,0,89425919.52,12779230.7,11343,1271,6.9977545299,7883.7978947,70358.7093,0,7.1325,0.0331710201,0.0402048135
J9063,"Injection, mirvetuximab soravtansine-gynx, 1 mg",Elahere,Mirvetuximab Soravtansine-Gynx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88328906.01,1372490.0,3811,972,64.356684573,23177.356602,90873.360093,0,65.778,,
J9380,"Injection, teclistamab-cqyv, 0.5 mg",Tecvayli,Teclistamab-Cqyv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88245815.4,2977826.0,8957,987,29.634308855,9852.1620409,89408.120973,0,30.917,,
Q5104,"Injection, infliximab-abda, biosimilar, (renflexis), 10 mg",Renflexis,Infliximab-Abda,31199404.38,564292.0,11958,2931,55.289467829,2609.0821525,10644.627902,0,49286216.29,1025372.0,20796,4483,48.06666877,2369.9853957,10994.025494,0,51022399.51,1351258.3,26972,5358,37.759175659,1891.6802428,9522.6576166,0,88546140.65,1792822.5,35469,7518,49.389239955,2496.4374707,11777.885162,0,87091963.03,2365175.8,46367,9036,36.822617173,1878.3178345,9638.3314553,0,37.5025,-0.254440497,-0.096625015
